"Submit_ID","Brand_Reg","Model_No","screensize","Screen_Tech","Avg_mode_power","Star","Availability Status","Star2","new column","screensize_inches","Screen_Size_Category"
142136,"SAMSUNG ELECTRONICS","QA55Q95TDS",138.783,"LCD (LED)",140,"N/A","Available",3,"SAMSUNG ELECTRONICS",54.63897637795275,"Other"
142137,"SAMSUNG ELECTRONICS","QA65Q95TDW",163.897,"LCD (LED)",205,"N/A","Available",2.5,"SAMSUNG ELECTRONICS",64.52637795275591,"65-inch"
142137,"SAMSUNG ELECTRONICS","QA65Q95TDS",163.897,"LCD (LED)",205,"N/A","Available",2.5,"SAMSUNG ELECTRONICS",64.52637795275591,"65-inch"
142140,"SAMSUNG ELECTRONICS","QA75Q95TDW",189.338,"LCD (LED)",237,"N/A","Available",3,"SAMSUNG ELECTRONICS",74.54251968503937,"Other"
142151,"Panasonic","TH-32JS610Z",80.054,"LCD (LED)",28.33,"8.0","Available",5,"PANASONIC",31.517322834645668,"32-inch"
142153,"Panasonic","TH-43JS610Z",108.124,"LCD (LED)",38.85,"9.0","Available",6,"PANASONIC",42.56850393700787,"Other"
142168,"ShareTV","ST1922G",54.392,"LCD",28.1,"N/A","Available",3,"SHARETV",21.414173228346456,"Other"
142171,"kogan","KAQLED55XQ9610STA",138.711,"LCD",113,"N/A","Available",4,"KOGAN",54.61062992125985,"Other"
142174,"PHILIPS","55OLED706/75",138.783,"LCD (LED)",148,"N/A","Available",2.5,"PHILIPS",54.63897637795275,"Other"
142174,"PHILIPS","55OLED706/79",138.783,"LCD (LED)",148,"N/A","Available",2.5,"PHILIPS",54.63897637795275,"Other"
142181,"BLAUPUNKT","BP4000F",100.332,"LCD (LED)",57.3,"N/A","Available",4.5,"BLAUPUNKT",39.5007874015748,"Other"
142195,"VEON","VN40WOS2021",100.353,"LCD (LED)",47.3,"N/A","Available",5,"VEON",39.50905511811023,"Other"
142225,"PHILIPS","75PUT7906/79",189.275,"LCD (LED)",169.26,"N/A","Available",4.5,"PHILIPS",74.51771653543307,"Other"
142225,"PHILIPS","75PUT7906/75",189.275,"LCD (LED)",169.26,"N/A","Available",4.5,"PHILIPS",74.51771653543307,"Other"
142237,"EKO","K32HSW",80.039,"LCD (LED)",36.2,"N/A","Available",4.5,"EKO",31.511417322834646,"32-inch"
142382,"kogan","KALED43XT9610STA",107.95,"LCD",65,"N/A","Available",4.5,"KOGAN",42.5,"Other"
142395,"PHILIPS","65PML9506/79",163.897,"LCD (LED)",180,"N/A","Available",3,"PHILIPS",64.52637795275591,"65-inch"
142395,"PHILIPS","65PML9506/75",163.897,"LCD (LED)",180,"N/A","Available",3,"PHILIPS",64.52637795275591,"65-inch"
142402,"SAMSUNG ELECTRONICS","HG43AJ690YK",107.987,"LCD (LED)",69,"N/A","Available",4,"SAMSUNG ELECTRONICS",42.514566929133856,"Other"
142403,"SAMSUNG ELECTRONICS","HG55AJ690YK",138.783,"LCD (LED)",91,"N/A","Available",5,"SAMSUNG ELECTRONICS",54.63897637795275,"Other"
142408,"SAMSUNG ELECTRONICS","HG50AJ690YK",125.727,"LCD (LED)",85,"N/A","Available",4.5,"SAMSUNG ELECTRONICS",49.4988188976378,"Other"
142409,"SAMSUNG ELECTRONICS","HG65AJ690YK",163.897,"LCD (LED)",116,"N/A","Available",5,"SAMSUNG ELECTRONICS",64.52637795275591,"65-inch"
142410,"SAMSUNG ELECTRONICS","HG75AJ690YK",189.333,"LCD (LED)",154,"N/A","Available",5,"SAMSUNG ELECTRONICS",74.54055118110236,"Other"
142421,"SAMSUNG ELECTRONICS","UA50AU7002S",125.727,"LCD (LED)",71,"N/A","Available",5,"SAMSUNG ELECTRONICS",49.4988188976378,"Other"
141823,"WALTON","43D210N",109.275,"LCD (LED)",36.4,"N/A","Available",7,"WALTON",43.02165354330709,"Other"
141823,"WALTON","W43D210N",109.275,"LCD (LED)",36.4,"N/A","Available",7,"WALTON",43.02165354330709,"Other"
141823,"WALTON","W43D210NAU",109.275,"LCD (LED)",36.4,"N/A","Available",7,"WALTON",43.02165354330709,"Other"
142458,"EKO","K45FSW",116.809,"LCD",66.49,"N/A","Available",5,"EKO",45.98779527559055,"Other"
142461,"BLAUPUNKT","BP400FSG9200",100.305,"LCD",35.8,"N/A","Available",6,"BLAUPUNKT",39.49015748031496,"Other"
142463,"kogan","KAQLED75XQ9610STA",189.306,"LCD",182,"N/A","Available",4.5,"KOGAN",74.52992125984252,"Other"
142475,"PHILIPS","43HFL6214U/12",107.987,"LCD (LED)",53.2,"N/A","Available",5,"PHILIPS",42.514566929133856,"Other"
142478,"PHILIPS","50HFL6214U/12",125.741,"LCD (LED)",64.01,"N/A","Available",5,"PHILIPS",49.50433070866141,"Other"
142481,"PHILIPS","75HFL6214U/12",189.275,"LCD (LED)",109.86,"N/A","Available",6,"PHILIPS",74.51771653543307,"Other"
142508,"PHILIPS","75PML9506/79",189.274,"LCD (LED)",195,"N/A","Available",3.5,"PHILIPS",74.51732283464567,"Other"
142508,"PHILIPS","75PML9506/75",189.274,"LCD (LED)",195,"N/A","Available",3.5,"PHILIPS",74.51732283464567,"Other"
142509,"PHILIPS","58HFL6214U/12",146.068,"LCD (LED)",72.81,"N/A","Available",6,"PHILIPS",57.50708661417323,"Other"
142510,"PHILIPS","65HFL6214U/12",163.897,"LCD (LED)",94.36,"N/A","Available",5.5,"PHILIPS",64.52637795275591,"65-inch"
142563,"KOGAN","KALED24EH7520SVA",59.824,"LCD (LED)",18.4,"N/A","Available",5,"KOGAN",23.55275590551181,"Other"
142575,"MYVI","UR-LED2402NS",60.095,"LCD (LED)",20.12,"N/A","Available",5,"MYVI",23.659448818897637,"Other"
142636,"SAMSUNG ELECTRONICS","UA55AU7002S",138.783,"LCD (LED)",77,"N/A","Available",5.5,"SAMSUNG ELECTRONICS",54.63897637795275,"Other"
142241,"Caixun","LE-40V1",100.332,"LCD (LED)",38.92,"N/A","Available",6,"CAIXUN",39.5007874015748,"Other"
142654,"CHiQ","U75F8T",189.324,"LCD (LED)",138,"N/A","Available",5.5,"CHIQ",74.53700787401576,"Other"
142214,"Stan Cash","TV185CLEARA",46.787,"LCD (LED)",16.1569,"N/A","Available",5,"STAN CASH",18.42007874015748,"Other"
142661,"LG","65QNED916QA",163.897,"LCD (LED)",120,"N/A","Available",5,"LG",64.52637795275591,"65-inch"
142663,"kogan","KAQLED65XQ9610STA",163.829,"LCD",156,"N/A","Available",4,"KOGAN",64.4996062992126,"65-inch"
142691,"EKO","K58USG",146.068,"LCD",94.12,"N/A","Available",5,"EKO",57.50708661417323,"Other"
142701,"EKO","K75USW",189.274,"LCD",206.62,"N/A","Available",4,"EKO",74.51732283464567,"Other"
142703,"EKO","K700USG",176.538,"LCD",126.96,"N/A","Available",5.5,"EKO",69.50314960629922,"Other"
142704,"EKO","K70USW",176.538,"LCD",167.26,"N/A","Available",4,"EKO",69.50314960629922,"Other"
140784,"Shenzhen Xinchaoda Technology Co., Ltd","LEQ65W722",163.896,"LCD (LED)",100.64,"N/A","Available",6,"SHENZHEN XINCHAODA TECHNOLOGY CO., LTD",64.5259842519685,"65-inch"
142739,"Shenzhen Xinchaoda Technology Co., Ltd","LEQ55A722",138.783,"LCD (LED)",103.61,"N/A","Available",4.5,"SHENZHEN XINCHAODA TECHNOLOGY CO., LTD",54.63897637795275,"Other"
142745,"Shenzhen Xinchaoda Technology Co., Ltd","LEQ55W722",138.783,"LCD (LED)",98.45,"N/A","Available",4.5,"SHENZHEN XINCHAODA TECHNOLOGY CO., LTD",54.63897637795275,"Other"
142747,"Shenzhen Xinchaoda Technology Co., Ltd","LEQ65A722",163.896,"LCD (LED)",109.48,"N/A","Available",5.5,"SHENZHEN XINCHAODA TECHNOLOGY CO., LTD",64.5259842519685,"65-inch"
142796,"LG","50UR767H3VC",125.727,"LCD (LED)",78,"N/A","Available",4.5,"LG",49.4988188976378,"Other"
142797,"LG","55UR767H3VC",138.783,"LCD (LED)",101,"N/A","Available",4.5,"LG",54.63897637795275,"Other"
142798,"LG","65UR767H3VC",163.897,"LCD (LED)",118,"N/A","Available",5,"LG",64.52637795275591,"65-inch"
142807,"kogan","KALED40RF9220STB",100.305,"LCD (LED)",40,"N/A","Available",6,"KOGAN",39.49015748031496,"Other"
142807,"kogan","KALED40RF9210STB",100.305,"LCD (LED)",40,"N/A","Available",6,"KOGAN",39.49015748031496,"Other"
142810,"AKAI","AK6521S6WOS",163.896,"LCD (LED)",95.274,"N/A","Available",6,"AKAI",64.5259842519685,"65-inch"
142813,"Linsar","LS65UHDNF",163.896,"LCD (LED)",95.274,"N/A","Available",6,"LINSAR",64.5259842519685,"65-inch"
142849,"PHILIPS","19HFL5214W/12",47.013,"LCD (LED)",15.12,"N/A","Available",5,"PHILIPS",18.509055118110236,"Other"
142898,"JVC","LT-32N3115AM",79.744,"LCD",32.7,"N/A","Available",5,"JVC",31.39527559055118,"32-inch"
142970,"Sony","KD-43X75K",107.95,"LCD (LED)",70,"N/A","Available",4,"SONY",42.5,"Other"
142973,"Sony","KD-50X75K",125.725,"LCD (LED)",84,"N/A","Available",4.5,"SONY",49.49803149606299,"Other"
142983,"JVC","LT-42N5125A",105.396,"LCD",57.6,"N/A","Available",4.5,"JVC",41.494488188976376,"Other"
142985,"JVC","LT-55NQ7105AM",138.798,"LCD",100.2,"N/A","Available",4,"JVC",54.64488188976378,"Other"
142986,"JVC","LT-50NQ7115A",125.365,"LCD",84.4,"N/A","Available",4,"JVC",49.35629921259842,"Other"
143011,"KOGAN","KALED43RT9220SVA",107.987,"LCD (LED)",47.23,"N/A","Available",5.5,"KOGAN",42.514566929133856,"Other"
143011,"KOGAN","KALED43RT9220SVB",107.987,"LCD (LED)",47.23,"N/A","Available",5.5,"KOGAN",42.514566929133856,"Other"
143011,"KOGAN","KALED43RT9220SVC",107.987,"LCD (LED)",47.23,"N/A","Available",5.5,"KOGAN",42.514566929133856,"Other"
143011,"KOGAN","KALED43RT9220SVD",107.987,"LCD (LED)",47.23,"N/A","Available",5.5,"KOGAN",42.514566929133856,"Other"
143012,"KOGAN","KALED50RT9220SVA",125.731,"LCD (LED)",50.6,"N/A","Available",6,"KOGAN",49.5003937007874,"Other"
143012,"KOGAN","KALED50RT9220SVB",125.731,"LCD (LED)",50.6,"N/A","Available",6,"KOGAN",49.5003937007874,"Other"
143012,"KOGAN","KALED50RT9220SVC",125.731,"LCD (LED)",50.6,"N/A","Available",6,"KOGAN",49.5003937007874,"Other"
143012,"KOGAN","KALED50RT9220SVD",125.731,"LCD (LED)",50.6,"N/A","Available",6,"KOGAN",49.5003937007874,"Other"
143012,"KOGAN","LE-50series",125.731,"LCD (LED)",50.6,"N/A","Available",6,"KOGAN",49.5003937007874,"Other"
143013,"KOGAN","KAQLED55RQ9510SVA",138.783,"LCD (LED)",53.64,"N/A","Available",6,"KOGAN",54.63897637795275,"Other"
143013,"KOGAN","KAQLED55RQ9510SVB",138.783,"LCD (LED)",53.64,"N/A","Available",6,"KOGAN",54.63897637795275,"Other"
143013,"KOGAN","KAQLED55RQ9510SVC",138.783,"LCD (LED)",53.64,"N/A","Available",6,"KOGAN",54.63897637795275,"Other"
143013,"KOGAN","KAQLED55RQ9510SVD",138.783,"LCD (LED)",53.64,"N/A","Available",6,"KOGAN",54.63897637795275,"Other"
143014,"KOGAN","KALED58RT9220SVA",146.068,"LCD (LED)",65.21,"N/A","Available",6,"KOGAN",57.50708661417323,"Other"
143014,"KOGAN","KALED58RT9220SVB",146.068,"LCD (LED)",65.21,"N/A","Available",6,"KOGAN",57.50708661417323,"Other"
143014,"KOGAN","KALED58RT9220SVC",146.068,"LCD (LED)",65.21,"N/A","Available",6,"KOGAN",57.50708661417323,"Other"
143014,"KOGAN","KALED58RT9220SVD",146.068,"LCD (LED)",65.21,"N/A","Available",6,"KOGAN",57.50708661417323,"Other"
143014,"KOGAN","LE-58series",146.068,"LCD (LED)",65.21,"N/A","Available",6,"KOGAN",57.50708661417323,"Other"
143083,"BLAUPUNKT","BP3200HDV7100",80.039,"LCD",34.48,"N/A","Available",5,"BLAUPUNKT",31.511417322834646,"32-inch"
143013,"KOGAN","LE-55series",138.783,"LCD (LED)",53.64,"N/A","Available",6,"KOGAN",54.63897637795275,"Other"
143106,"KONIC","KKD32SG396A",80.04,"LCD (LED)",27.42,"9.0","Available",6,"KONIC",31.511811023622048,"32-inch"
143107,"Sony","KD-32W830K",80.054,"LCD (LED)",34.7,"N/A","Available",4.5,"SONY",31.517322834645668,"32-inch"
143109,"KONIC","KKD42SG378A",105.415,"LCD (LED)",46.99,"8.0","Available",5.5,"KONIC",41.50196850393701,"Other"
143110,"KONIC","KUD50SG696AS",125.731,"LCD (LED)",46.11,"10.0","Available",7,"KONIC",49.5003937007874,"Other"
143111,"KONIC","KUD55SG696AS",138.783,"LCD (LED)",57.97,"10.0","Available",7,"KONIC",54.63897637795275,"Other"
143112,"KONIC","KUD65SG696AS",163.896,"LCD (LED)",100.78,"9.0","Available",6,"KONIC",64.5259842519685,"65-inch"
143114,"KONIC","KUD75SG692AS",189.34,"LCD (LED)",153.24,"8.0","Available",5,"KONIC",74.54330708661418,"Other"
143011,"KOGAN","LE-43series",107.987,"LCD (LED)",47.23,"N/A","Available",5.5,"KOGAN",42.514566929133856,"Other"
143134,"KONKA","KUD75WT808AN",189.274,"LCD",161.64,"8.0","Available",5,"KONKA",74.51732283464567,"Other"
143136,"KOGAN","KALED40RT9220SVA",100.332,"LCD (LED)",34.52,"N/A","Available",6,"KOGAN",39.5007874015748,"Other"
143136,"KOGAN","KALED40RT9220SVB",100.332,"LCD (LED)",34.52,"N/A","Available",6,"KOGAN",39.5007874015748,"Other"
143136,"KOGAN","KALED40RT9220SVC",100.332,"LCD (LED)",34.52,"N/A","Available",6,"KOGAN",39.5007874015748,"Other"
143136,"KOGAN","KALED40RT9220SVD",100.332,"LCD (LED)",34.52,"N/A","Available",6,"KOGAN",39.5007874015748,"Other"
143136,"KOGAN","*****40*****",100.332,"LCD (LED)",34.52,"N/A","Available",6,"KOGAN",39.5007874015748,"Other"
143167,"LG","55UP801C0TB",138.783,"LCD (LED)",115,"N/A","Available",4,"LG",54.63897637795275,"Other"
143169,"LG","65UP801C0TB",163.897,"LCD (LED)",144,"N/A","Available",4,"LG",64.52637795275591,"65-inch"
143170,"Caixun","EC40V1FA",100.332,"LCD (LED)",34.52,"N/A","Available",6,"CAIXUN",39.5007874015748,"Other"
143170,"Caixun","LE-40T1",100.332,"LCD (LED)",34.52,"N/A","Available",6,"CAIXUN",39.5007874015748,"Other"
143170,"Caixun","LE-40T2",100.332,"LCD (LED)",34.52,"N/A","Available",6,"CAIXUN",39.5007874015748,"Other"
143170,"Caixun","LE-40T3",100.332,"LCD (LED)",34.52,"N/A","Available",6,"CAIXUN",39.5007874015748,"Other"
143170,"Caixun","LE-40V1",100.332,"LCD (LED)",34.52,"N/A","Available",6,"CAIXUN",39.5007874015748,"Other"
143170,"Caixun","LE-40V2",100.332,"LCD (LED)",34.52,"N/A","Available",6,"CAIXUN",39.5007874015748,"Other"
143170,"Caixun","LE-40V3",100.332,"LCD (LED)",34.52,"N/A","Available",6,"CAIXUN",39.5007874015748,"Other"
143170,"Caixun","*****40*****",100.332,"LCD (LED)",34.52,"N/A","Available",6,"CAIXUN",39.5007874015748,"Other"
143215,"BLAUPUNKT","BP2400HDV7100",59.824,"LCD (LED)",20.5,"N/A","Available",5,"BLAUPUNKT",23.55275590551181,"Other"
143234,"SAMSUNG ELECTRONICS","UA65AU7002S",163.896,"LCD (LED)",113,"N/A","Available",5.5,"SAMSUNG ELECTRONICS",64.5259842519685,"65-inch"
143237,"EKO","K430USGQ",107.987,"LCD",51.49,"N/A","Available",5.5,"EKO",42.514566929133856,"Other"
143238,"EKO","K75QHZ",189.34,"LCD",227.32,"N/A","Available",3.5,"EKO",74.54330708661418,"Other"
143239,"EKO","K750USG",189.274,"LCD",174.22,"N/A","Available",4.5,"EKO",74.51732283464567,"Other"
143240,"EKO","K500USG",125.731,"LCD",54.82,"N/A","Available",6,"EKO",49.5003937007874,"Other"
143272,"LG","65QNED91SQA",163.897,"LCD (LED)",120,"N/A","Available",5,"LG",64.52637795275591,"65-inch"
143273,"LG","75QNED91SQA",189.275,"LCD (LED)",158,"N/A","Available",5,"LG",74.51771653543307,"Other"
143274,"LG","75QNED916QA",189.275,"LCD (LED)",158,"N/A","Available",5,"LG",74.51771653543307,"Other"
143275,"LG","86QNED91SQA",217.425,"LCD (LED)",184,"N/A","Available",5.5,"LG",85.60039370078741,"Other"
143276,"LG","86QNED916QA",217.425,"LCD (LED)",184,"N/A","Available",5.5,"LG",85.60039370078741,"Other"
143277,"LG","OLED48A2PSA",120.721,"OLED",76,"N/A","Available",4.5,"LG",47.52795275590551,"Other"
143278,"LG","OLED55A2PSA",138.783,"OLED",86,"N/A","Available",5,"LG",54.63897637795275,"Other"
143279,"LG","OLED55A26LA",138.783,"OLED",86,"N/A","Available",5,"LG",54.63897637795275,"Other"
143280,"LG","OLED55B2PSA",138.783,"OLED",102,"N/A","Available",4.5,"LG",54.63897637795275,"Other"
143281,"LG","OLED55C2PSC",138.783,"OLED",95,"N/A","Available",4.5,"LG",54.63897637795275,"Other"
143282,"LG","OLED55C24LA",138.783,"OLED",95,"N/A","Available",4.5,"LG",54.63897637795275,"Other"
143283,"LG","OLED65A2PSA",163.897,"OLED",107,"N/A","Available",5.5,"LG",64.52637795275591,"65-inch"
143284,"LG","OLED65A26LA",163.897,"OLED",107,"N/A","Available",5.5,"LG",64.52637795275591,"65-inch"
143285,"LG","OLED65B2PSA",163.897,"OLED",126,"N/A","Available",5,"LG",64.52637795275591,"65-inch"
143286,"LG","OLED65C2PSC",163.897,"OLED",112,"N/A","Available",5.5,"LG",64.52637795275591,"65-inch"
143287,"LG","OLED65C24LA",163.897,"OLED",112,"N/A","Available",5.5,"LG",64.52637795275591,"65-inch"
143288,"LG","OLED77C2PSC",194.738,"OLED",140,"N/A","Available",6,"LG",76.66850393700787,"Other"
143289,"LG","OLED77C24LA",194.738,"OLED",140,"N/A","Available",6,"LG",76.66850393700787,"Other"
143290,"LG","OLED83C2PSA",209.585,"OLED",179,"N/A","Available",5.5,"LG",82.51377952755905,"Other"
143291,"LG","OLED83C24LA",209.585,"OLED",179,"N/A","Available",5.5,"LG",82.51377952755905,"Other"
143338,"BAUHN","ATV42FHDW-1221",105.396,"LCD",42.3,"N/A","Available",6,"BAUHN",41.494488188976376,"Other"
143415,"JVC","JV65ID7A2021QN",163.878,"LCD (LED)",160,"6.0","Available",3.5,"JVC",64.51889763779526,"65-inch"
143446,"LG","OLED42C2PSA",105.52,"OLED",63,"N/A","Available",4.5,"LG",41.54330708661417,"Other"
143447,"LG","OLED42C24LA",105.52,"OLED",63,"N/A","Available",4.5,"LG",41.54330708661417,"Other"
143448,"LG","OLED48C2PSA",120.721,"OLED",77,"N/A","Available",4.5,"LG",47.52795275590551,"Other"
143449,"LG","OLED48C24LA",120.721,"OLED",77,"N/A","Available",4.5,"LG",47.52795275590551,"Other"
143450,"LG","43NANO75SQA",107.987,"LCD (LED)",75,"N/A","Available",3.5,"LG",42.514566929133856,"Other"
143451,"LG","43NANO756QA",107.987,"LCD (LED)",75,"N/A","Available",3.5,"LG",42.514566929133856,"Other"
143454,"LG","43UQ75006LF",107.987,"LCD (LED)",77,"N/A","Available",3.5,"LG",42.514566929133856,"Other"
143455,"LG","50NANO75SQA",125.727,"LCD (LED)",90,"N/A","Available",4,"LG",49.4988188976378,"Other"
143457,"LG","50NANO756QA",125.727,"LCD (LED)",90,"N/A","Available",4,"LG",49.4988188976378,"Other"
143458,"LG","50QNED80SQA",125.727,"LCD (LED)",80,"N/A","Available",4.5,"LG",49.4988188976378,"Other"
143459,"LG","50QNED806QA",125.727,"LCD (LED)",80,"N/A","Available",4.5,"LG",49.4988188976378,"Other"
143460,"LG","50UQ80006LB",125.727,"LCD (LED)",78,"N/A","Available",4.5,"LG",49.4988188976378,"Other"
143462,"LG","55NANO75SQA",138.783,"LCD (LED)",114,"N/A","Available",4,"LG",54.63897637795275,"Other"
143463,"LG","55NANO756QA",138.783,"LCD (LED)",114,"N/A","Available",4,"LG",54.63897637795275,"Other"
143464,"LG","55QNED80SQA",138.783,"LCD (LED)",94,"N/A","Available",4.5,"LG",54.63897637795275,"Other"
143465,"LG","55QNED806QA",138.783,"LCD (LED)",94,"N/A","Available",4.5,"LG",54.63897637795275,"Other"
143466,"LG","55UQ80006LB",138.783,"LCD (LED)",98,"N/A","Available",4.5,"LG",54.63897637795275,"Other"
143467,"LG","65NANO75SQA",163.897,"LCD (LED)",144,"N/A","Available",4,"LG",64.52637795275591,"65-inch"
143469,"LG","65NANO756QA",163.897,"LCD (LED)",144,"N/A","Available",4,"LG",64.52637795275591,"65-inch"
143470,"LG","65QNED80SQA",163.897,"LCD (LED)",118,"N/A","Available",5,"LG",64.52637795275591,"65-inch"
143471,"LG","65QNED806QA",163.897,"LCD (LED)",118,"N/A","Available",5,"LG",64.52637795275591,"65-inch"
143472,"LG","65UQ91006LA",163.897,"LCD (LED)",148,"N/A","Available",4,"LG",64.52637795275591,"65-inch"
143473,"LG","75NANO75SQA",189.275,"LCD (LED)",181,"N/A","Available",4.5,"LG",74.51771653543307,"Other"
143474,"LG","75NANO756QA",189.275,"LCD (LED)",181,"N/A","Available",4.5,"LG",74.51771653543307,"Other"
143475,"LG","75QNED80SQA",189.275,"LCD (LED)",134,"N/A","Available",5.5,"LG",74.51771653543307,"Other"
143476,"LG","75QNED806QA",189.275,"LCD (LED)",134,"N/A","Available",5.5,"LG",74.51771653543307,"Other"
143477,"LG","75QNED96SQA",189.275,"LCD (LED)",172,"N/A","Available",4.5,"LG",74.51771653543307,"Other"
143479,"LG","86NANO75SQA",217.425,"LCD (LED)",250,"N/A","Available",4,"LG",85.60039370078741,"Other"
143480,"LG","86NANO756QA",217.425,"LCD (LED)",250,"N/A","Available",4,"LG",85.60039370078741,"Other"
143481,"LG","86UQ9000PSD",217.425,"LCD (LED)",250,"N/A","Available",4,"LG",85.60039370078741,"Other"
143486,"METZ","86MUC8500A",217.427,"LCD (LED)",214.72,"N/A","Available",4.5,"METZ",85.6011811023622,"Other"
143524,"SAMSUNG ELECTRONICS","QA55Q70BAW",138.783,"LCD (LED)",114,"N/A","Available",4,"SAMSUNG ELECTRONICS",54.63897637795275,"Other"
143524,"SAMSUNG ELECTRONICS","QA55Q70BAS",138.783,"LCD (LED)",114,"N/A","Available",4,"SAMSUNG ELECTRONICS",54.63897637795275,"Other"
143524,"SAMSUNG ELECTRONICS","QA55Q70BA*",138.783,"LCD (LED)",114,"N/A","Available",4,"SAMSUNG ELECTRONICS",54.63897637795275,"Other"
143525,"SAMSUNG ELECTRONICS","UA75BU8000W",189.338,"LCD (LED)",157,"N/A","Available",5,"SAMSUNG ELECTRONICS",74.54251968503937,"Other"
143525,"SAMSUNG ELECTRONICS","UA75BU8000S",189.338,"LCD (LED)",157,"N/A","Available",5,"SAMSUNG ELECTRONICS",74.54251968503937,"Other"
143525,"SAMSUNG ELECTRONICS","UA75BU8000*",189.338,"LCD (LED)",157,"N/A","Available",5,"SAMSUNG ELECTRONICS",74.54251968503937,"Other"
143529,"SAMSUNG ELECTRONICS","UA85BU8000W",214.783,"LCD (LED)",202,"N/A","Available",5,"SAMSUNG ELECTRONICS",84.56023622047243,"Other"
143529,"SAMSUNG ELECTRONICS","UA85BU8000S",214.783,"LCD (LED)",202,"N/A","Available",5,"SAMSUNG ELECTRONICS",84.56023622047243,"Other"
143529,"SAMSUNG ELECTRONICS","UA85BU8000*",214.783,"LCD (LED)",202,"N/A","Available",5,"SAMSUNG ELECTRONICS",84.56023622047243,"Other"
143527,"SAMSUNG ELECTRONICS","UA60BU8000S",152.663,"LCD (LED)",104,"N/A","Available",5,"SAMSUNG ELECTRONICS",60.10354330708662,"Other"
143530,"SAMSUNG ELECTRONICS","UA65BU8000W",163.897,"LCD (LED)",119,"N/A","Available",5,"SAMSUNG ELECTRONICS",64.52637795275591,"65-inch"
143530,"SAMSUNG ELECTRONICS","UA65BU8000S",163.897,"LCD (LED)",119,"N/A","Available",5,"SAMSUNG ELECTRONICS",64.52637795275591,"65-inch"
143530,"SAMSUNG ELECTRONICS","UA65BU8000*",163.897,"LCD (LED)",119,"N/A","Available",5,"SAMSUNG ELECTRONICS",64.52637795275591,"65-inch"
143532,"SAMSUNG ELECTRONICS","UA65BU8500S",163.897,"LCD (LED)",119,"N/A","Available",5,"SAMSUNG ELECTRONICS",64.52637795275591,"65-inch"
143534,"SAMSUNG ELECTRONICS","QA75QN85BAW",189.338,"LCD (LED)",167,"N/A","Available",4.5,"SAMSUNG ELECTRONICS",74.54251968503937,"Other"
143534,"SAMSUNG ELECTRONICS","QA75QN85BAS",189.338,"LCD (LED)",167,"N/A","Available",4.5,"SAMSUNG ELECTRONICS",74.54251968503937,"Other"
143534,"SAMSUNG ELECTRONICS","QA75QN85BA*",189.338,"LCD (LED)",167,"N/A","Available",4.5,"SAMSUNG ELECTRONICS",74.54251968503937,"Other"
143535,"SAMSUNG ELECTRONICS","QA75QN90BAW",189.338,"LCD (LED)",212,"N/A","Available",3.5,"SAMSUNG ELECTRONICS",74.54251968503937,"Other"
143535,"SAMSUNG ELECTRONICS","QA75QN90BAS",189.338,"LCD (LED)",212,"N/A","Available",3.5,"SAMSUNG ELECTRONICS",74.54251968503937,"Other"
143535,"SAMSUNG ELECTRONICS","QA75QN90BA*",189.338,"LCD (LED)",212,"N/A","Available",3.5,"SAMSUNG ELECTRONICS",74.54251968503937,"Other"
143545,"LG","43UQ9000PSD",107.987,"LCD (LED)",75,"N/A","Available",3.5,"LG",42.514566929133856,"Other"
143546,"LG","43UQ91006LA",107.987,"LCD (LED)",75,"N/A","Available",3.5,"LG",42.514566929133856,"Other"
143547,"LG","50UQ9000PSD",125.727,"LCD (LED)",90,"N/A","Available",4,"LG",49.4988188976378,"Other"
143548,"LG","50UQ91006LA",125.727,"LCD (LED)",90,"N/A","Available",4,"LG",49.4988188976378,"Other"
143549,"LG","55NANO806QA",138.783,"LCD (LED)",97,"N/A","Available",4.5,"LG",54.63897637795275,"Other"
143550,"LG","55UQ9000PSD",138.783,"LCD (LED)",114,"N/A","Available",4,"LG",54.63897637795275,"Other"
